"id";"encuesta_id";"pregunta_id";"respuesta_id";"empleado_id";"created_at";"updated_at"
2127;4;63;2;25;"2019-08-08 08:53:51";"2019-08-08 08:53:51"
2128;4;64;6;25;"2019-08-08 08:53:51";"2019-08-08 08:53:51"
2129;4;65;4;25;"2019-08-08 08:53:51";"2019-08-08 08:53:51"
2130;5;66;5;25;"2019-08-08 08:53:52";"2019-08-08 08:53:52"
2131;5;67;3;25;"2019-08-08 08:53:52";"2019-08-08 08:53:52"
2132;5;68;5;25;"2019-08-08 08:53:52";"2019-08-08 08:53:52"
2133;5;69;2;25;"2019-08-08 08:53:52";"2019-08-08 08:53:52"
2134;5;70;4;25;"2019-08-08 08:53:52";"2019-08-08 08:53:52"
2135;5;71;6;25;"2019-08-08 08:53:52";"2019-08-08 08:53:52"
2136;5;72;4;25;"2019-08-08 08:53:52";"2019-08-08 08:53:52"
2137;5;73;6;25;"2019-08-08 08:53:52";"2019-08-08 08:53:52"
2138;5;74;3;25;"2019-08-08 08:53:52";"2019-08-08 08:53:52"
2139;5;75;5;25;"2019-08-08 08:53:52";"2019-08-08 08:53:52"
2140;5;76;5;25;"2019-08-08 08:53:52";"2019-08-08 08:53:52"
2141;5;77;5;25;"2019-08-08 08:53:52";"2019-08-08 08:53:52"
2142;5;78;4;25;"2019-08-08 08:53:52";"2019-08-08 08:53:52"
2143;5;79;2;25;"2019-08-08 08:53:52";"2019-08-08 08:53:52"
2144;5;80;2;25;"2019-08-08 08:53:52";"2019-08-08 08:53:52"
2145;5;81;4;25;"2019-08-08 08:53:52";"2019-08-08 08:53:52"
2146;5;82;6;25;"2019-08-08 08:53:52";"2019-08-08 08:53:52"
2147;5;83;5;25;"2019-08-08 08:53:52";"2019-08-08 08:53:52"
2148;5;84;1;25;"2019-08-08 08:53:52";"2019-08-08 08:53:52"
2149;5;85;6;25;"2019-08-08 08:53:52";"2019-08-08 08:53:52"
2150;5;86;6;25;"2019-08-08 08:53:52";"2019-08-08 08:53:52"
2151;1;1;4;26;"2019-08-08 08:53:52";"2019-08-08 08:53:52"
2152;1;2;2;26;"2019-08-08 08:53:52";"2019-08-08 08:53:52"
2153;1;3;2;26;"2019-08-08 08:53:52";"2019-08-08 08:53:52"
2154;1;4;3;26;"2019-08-08 08:53:52";"2019-08-08 08:53:52"
2155;1;5;2;26;"2019-08-08 08:53:53";"2019-08-08 08:53:53"
2156;1;6;4;26;"2019-08-08 08:53:53";"2019-08-08 08:53:53"
2157;1;7;1;26;"2019-08-08 08:53:53";"2019-08-08 08:53:53"
2158;1;8;3;26;"2019-08-08 08:53:53";"2019-08-08 08:53:53"
2159;1;9;5;26;"2019-08-08 08:53:53";"2019-08-08 08:53:53"
2160;1;10;5;26;"2019-08-08 08:53:53";"2019-08-08 08:53:53"
2161;1;11;3;26;"2019-08-08 08:53:53";"2019-08-08 08:53:53"
2162;1;12;6;26;"2019-08-08 08:53:53";"2019-08-08 08:53:53"
2163;1;13;3;26;"2019-08-08 08:53:53";"2019-08-08 08:53:53"
2164;1;14;4;26;"2019-08-08 08:53:53";"2019-08-08 08:53:53"
2165;1;15;4;26;"2019-08-08 08:53:53";"2019-08-08 08:53:53"
2166;1;16;3;26;"2019-08-08 08:53:53";"2019-08-08 08:53:53"
2167;1;17;6;26;"2019-08-08 08:53:53";"2019-08-08 08:53:53"
2168;2;18;1;26;"2019-08-08 08:53:53";"2019-08-08 08:53:53"
2169;2;19;2;26;"2019-08-08 08:53:53";"2019-08-08 08:53:53"
2170;2;20;4;26;"2019-08-08 08:53:53";"2019-08-08 08:53:53"
2171;2;21;5;26;"2019-08-08 08:53:53";"2019-08-08 08:53:53"
2172;2;22;3;26;"2019-08-08 08:53:53";"2019-08-08 08:53:53"
2173;2;23;1;26;"2019-08-08 08:53:53";"2019-08-08 08:53:53"
2174;2;24;2;26;"2019-08-08 08:53:53";"2019-08-08 08:53:53"
2175;2;25;4;26;"2019-08-08 08:53:53";"2019-08-08 08:53:53"
2176;2;26;2;26;"2019-08-08 08:53:53";"2019-08-08 08:53:53"
2177;2;27;3;26;"2019-08-08 08:53:53";"2019-08-08 08:53:53"
2178;2;28;1;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2179;2;29;3;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2180;2;30;6;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2181;2;31;3;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2182;3;32;1;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2183;3;33;6;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2184;3;34;1;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2185;3;35;5;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2186;3;36;1;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2187;3;37;6;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2188;3;38;2;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2189;3;39;2;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2190;4;40;1;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2191;4;41;6;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2192;4;42;2;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2193;4;43;5;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2194;4;44;1;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2195;4;45;1;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2196;4;46;4;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2197;4;47;5;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2198;4;48;3;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2199;4;49;5;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2200;4;50;4;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2201;4;51;1;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2202;4;52;5;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2203;4;53;4;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2204;4;54;3;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2205;4;55;2;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2206;4;56;4;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2207;4;57;2;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2208;4;58;2;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2209;4;59;2;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2210;4;60;6;26;"2019-08-08 08:53:54";"2019-08-08 08:53:54"
2211;4;61;1;26;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2212;4;62;6;26;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2213;4;63;6;26;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2214;4;64;1;26;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2215;4;65;2;26;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2216;5;66;1;26;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2217;5;67;6;26;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2218;5;68;1;26;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2219;5;69;6;26;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2220;5;70;5;26;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2221;5;71;2;26;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2222;5;72;1;26;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2223;5;73;6;26;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2224;5;74;2;26;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2225;5;75;3;26;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2226;5;76;3;26;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2227;5;77;3;26;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2228;5;78;2;26;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2229;5;79;2;26;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2230;5;80;3;26;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2231;5;81;4;26;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2232;5;82;6;26;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2233;5;83;6;26;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2234;5;84;1;26;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2235;5;85;4;26;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2236;5;86;3;26;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2237;1;1;3;27;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2238;1;2;6;27;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2239;1;3;2;27;"2019-08-08 08:53:55";"2019-08-08 08:53:55"
2240;1;4;1;27;"2019-08-08 08:53:56";"2019-08-08 08:53:56"
2241;1;5;5;27;"2019-08-08 08:53:56";"2019-08-08 08:53:56"
2242;1;6;2;27;"2019-08-08 08:53:56";"2019-08-08 08:53:56"
2243;1;7;3;27;"2019-08-08 08:53:56";"2019-08-08 08:53:56"
2244;1;8;6;27;"2019-08-08 08:53:56";"2019-08-08 08:53:56"
2245;1;9;4;27;"2019-08-08 08:53:56";"2019-08-08 08:53:56"
2246;1;10;2;27;"2019-08-08 08:53:56";"2019-08-08 08:53:56"
2247;1;11;2;27;"2019-08-08 08:53:56";"2019-08-08 08:53:56"
2248;1;12;2;27;"2019-08-08 08:53:56";"2019-08-08 08:53:56"
2249;1;13;3;27;"2019-08-08 08:53:56";"2019-08-08 08:53:56"
2250;1;14;3;27;"2019-08-08 08:53:56";"2019-08-08 08:53:56"
2251;1;15;1;27;"2019-08-08 08:53:56";"2019-08-08 08:53:56"
2252;1;16;5;27;"2019-08-08 08:53:56";"2019-08-08 08:53:56"
2253;1;17;4;27;"2019-08-08 08:53:56";"2019-08-08 08:53:56"
2254;2;18;1;27;"2019-08-08 08:53:56";"2019-08-08 08:53:56"
2255;2;19;1;27;"2019-08-08 08:53:56";"2019-08-08 08:53:56"
2256;2;20;2;27;"2019-08-08 08:53:56";"2019-08-08 08:53:56"
2257;2;21;6;27;"2019-08-08 08:53:56";"2019-08-08 08:53:56"
2258;2;22;5;27;"2019-08-08 08:53:56";"2019-08-08 08:53:56"
2259;2;23;4;27;"2019-08-08 08:53:56";"2019-08-08 08:53:56"
2260;2;24;5;27;"2019-08-08 08:53:56";"2019-08-08 08:53:56"
2261;2;25;5;27;"2019-08-08 08:53:56";"2019-08-08 08:53:56"
2262;2;26;3;27;"2019-08-08 08:53:56";"2019-08-08 08:53:56"
2263;2;27;6;27;"2019-08-08 08:53:56";"2019-08-08 08:53:56"
2264;2;28;3;27;"2019-08-08 08:53:56";"2019-08-08 08:53:56"
2265;2;29;5;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2266;2;30;3;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2267;2;31;5;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2268;3;32;3;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2269;3;33;3;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2270;3;34;2;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2271;3;35;5;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2272;3;36;2;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2273;3;37;5;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2274;3;38;6;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2275;3;39;3;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2276;4;40;3;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2277;4;41;1;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2278;4;42;3;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2279;4;43;6;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2280;4;44;1;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2281;4;45;5;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2282;4;46;1;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2283;4;47;2;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2284;4;48;4;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2285;4;49;4;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2286;4;50;2;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2287;4;51;5;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2288;4;52;4;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2289;4;53;6;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2290;4;54;2;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2291;4;55;2;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2292;4;56;1;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2293;4;57;3;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2294;4;58;1;27;"2019-08-08 08:53:57";"2019-08-08 08:53:57"
2295;4;59;5;27;"2019-08-08 08:53:58";"2019-08-08 08:53:58"
2296;4;60;6;27;"2019-08-08 08:53:58";"2019-08-08 08:53:58"
2297;4;61;4;27;"2019-08-08 08:53:58";"2019-08-08 08:53:58"
2298;4;62;2;27;"2019-08-08 08:53:58";"2019-08-08 08:53:58"
2299;4;63;1;27;"2019-08-08 08:53:58";"2019-08-08 08:53:58"
2300;4;64;1;27;"2019-08-08 08:53:58";"2019-08-08 08:53:58"
2301;4;65;1;27;"2019-08-08 08:53:58";"2019-08-08 08:53:58"
2302;5;66;4;27;"2019-08-08 08:53:58";"2019-08-08 08:53:58"
2303;5;67;6;27;"2019-08-08 08:53:58";"2019-08-08 08:53:58"
2304;5;68;1;27;"2019-08-08 08:53:58";"2019-08-08 08:53:58"
2305;5;69;5;27;"2019-08-08 08:53:58";"2019-08-08 08:53:58"
2306;5;70;2;27;"2019-08-08 08:53:58";"2019-08-08 08:53:58"
2307;5;71;4;27;"2019-08-08 08:53:58";"2019-08-08 08:53:58"
2308;5;72;3;27;"2019-08-08 08:53:58";"2019-08-08 08:53:58"
2309;5;73;5;27;"2019-08-08 08:53:58";"2019-08-08 08:53:58"
2310;5;74;3;27;"2019-08-08 08:53:58";"2019-08-08 08:53:58"
2311;5;75;6;27;"2019-08-08 08:53:58";"2019-08-08 08:53:58"
2312;5;76;6;27;"2019-08-08 08:53:58";"2019-08-08 08:53:58"
2313;5;77;6;27;"2019-08-08 08:53:58";"2019-08-08 08:53:58"
2314;5;78;6;27;"2019-08-08 08:53:58";"2019-08-08 08:53:58"
2315;5;79;3;27;"2019-08-08 08:53:58";"2019-08-08 08:53:58"
2316;5;80;6;27;"2019-08-08 08:53:58";"2019-08-08 08:53:58"
2317;5;81;6;27;"2019-08-08 08:53:59";"2019-08-08 08:53:59"
2318;5;82;6;27;"2019-08-08 08:53:59";"2019-08-08 08:53:59"
2319;5;83;1;27;"2019-08-08 08:53:59";"2019-08-08 08:53:59"
2320;5;84;1;27;"2019-08-08 08:53:59";"2019-08-08 08:53:59"
2321;5;85;4;27;"2019-08-08 08:53:59";"2019-08-08 08:53:59"
2322;5;86;3;27;"2019-08-08 08:53:59";"2019-08-08 08:53:59"
2323;1;1;5;28;"2019-08-08 08:53:59";"2019-08-08 08:53:59"
2324;1;2;2;28;"2019-08-08 08:53:59";"2019-08-08 08:53:59"
2325;1;3;2;28;"2019-08-08 08:53:59";"2019-08-08 08:53:59"
2326;1;4;3;28;"2019-08-08 08:53:59";"2019-08-08 08:53:59"
2327;1;5;2;28;"2019-08-08 08:53:59";"2019-08-08 08:53:59"
2328;1;6;5;28;"2019-08-08 08:53:59";"2019-08-08 08:53:59"
2329;1;7;3;28;"2019-08-08 08:53:59";"2019-08-08 08:53:59"
2330;1;8;3;28;"2019-08-08 08:53:59";"2019-08-08 08:53:59"
2331;1;9;6;28;"2019-08-08 08:53:59";"2019-08-08 08:53:59"
2332;1;10;6;28;"2019-08-08 08:53:59";"2019-08-08 08:53:59"
2333;1;11;5;28;"2019-08-08 08:53:59";"2019-08-08 08:53:59"
2334;1;12;5;28;"2019-08-08 08:53:59";"2019-08-08 08:53:59"
2335;1;13;3;28;"2019-08-08 08:53:59";"2019-08-08 08:53:59"
2336;1;14;1;28;"2019-08-08 08:53:59";"2019-08-08 08:53:59"
2337;1;15;5;28;"2019-08-08 08:53:59";"2019-08-08 08:53:59"
2338;1;16;1;28;"2019-08-08 08:53:59";"2019-08-08 08:53:59"
2339;1;17;5;28;"2019-08-08 08:53:59";"2019-08-08 08:53:59"
2340;2;18;5;28;"2019-08-08 08:53:59";"2019-08-08 08:53:59"
2341;2;19;1;28;"2019-08-08 08:53:59";"2019-08-08 08:53:59"
2342;2;20;4;28;"2019-08-08 08:53:59";"2019-08-08 08:53:59"
2343;2;21;6;28;"2019-08-08 08:53:59";"2019-08-08 08:53:59"
2344;2;22;1;28;"2019-08-08 08:53:59";"2019-08-08 08:53:59"
2345;2;23;3;28;"2019-08-08 08:54:00";"2019-08-08 08:54:00"
2346;2;24;5;28;"2019-08-08 08:54:00";"2019-08-08 08:54:00"
2347;2;25;1;28;"2019-08-08 08:54:00";"2019-08-08 08:54:00"
2348;2;26;1;28;"2019-08-08 08:54:00";"2019-08-08 08:54:00"
2349;2;27;6;28;"2019-08-08 08:54:00";"2019-08-08 08:54:00"
2350;2;28;3;28;"2019-08-08 08:54:00";"2019-08-08 08:54:00"
2351;2;29;1;28;"2019-08-08 08:54:00";"2019-08-08 08:54:00"
2352;2;30;5;28;"2019-08-08 08:54:00";"2019-08-08 08:54:00"
2353;2;31;6;28;"2019-08-08 08:54:00";"2019-08-08 08:54:00"
2354;3;32;2;28;"2019-08-08 08:54:00";"2019-08-08 08:54:00"
2355;3;33;4;28;"2019-08-08 08:54:00";"2019-08-08 08:54:00"
2356;3;34;3;28;"2019-08-08 08:54:00";"2019-08-08 08:54:00"
2357;3;35;2;28;"2019-08-08 08:54:00";"2019-08-08 08:54:00"
2358;3;36;4;28;"2019-08-08 08:54:00";"2019-08-08 08:54:00"
2359;3;37;1;28;"2019-08-08 08:54:00";"2019-08-08 08:54:00"
2360;3;38;1;28;"2019-08-08 08:54:00";"2019-08-08 08:54:00"
2361;3;39;3;28;"2019-08-08 08:54:00";"2019-08-08 08:54:00"
2362;4;40;2;28;"2019-08-08 08:54:00";"2019-08-08 08:54:00"
2363;4;41;3;28;"2019-08-08 08:54:00";"2019-08-08 08:54:00"
2364;4;42;1;28;"2019-08-08 08:54:00";"2019-08-08 08:54:00"
2365;4;43;2;28;"2019-08-08 08:54:00";"2019-08-08 08:54:00"
2366;4;44;1;28;"2019-08-08 08:54:00";"2019-08-08 08:54:00"
2367;4;45;5;28;"2019-08-08 08:54:00";"2019-08-08 08:54:00"
2368;4;46;4;28;"2019-08-08 08:54:00";"2019-08-08 08:54:00"
2369;4;47;4;28;"2019-08-08 08:54:00";"2019-08-08 08:54:00"
2370;4;48;3;28;"2019-08-08 08:54:00";"2019-08-08 08:54:00"
2371;4;49;1;28;"2019-08-08 08:54:00";"2019-08-08 08:54:00"
2372;4;50;5;28;"2019-08-08 08:54:00";"2019-08-08 08:54:00"
2373;4;51;6;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2374;4;52;1;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2375;4;53;1;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2376;4;54;2;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2377;4;55;4;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2378;4;56;4;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2379;4;57;2;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2380;4;58;4;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2381;4;59;3;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2382;4;60;6;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2383;4;61;3;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2384;4;62;5;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2385;4;63;5;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2386;4;64;5;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2387;4;65;6;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2388;5;66;2;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2389;5;67;5;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2390;5;68;1;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2391;5;69;3;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2392;5;70;2;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2393;5;71;4;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2394;5;72;3;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2395;5;73;6;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2396;5;74;5;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2397;5;75;5;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2398;5;76;4;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2399;5;77;1;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2400;5;78;1;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2401;5;79;2;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2402;5;80;4;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2403;5;81;3;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2404;5;82;5;28;"2019-08-08 08:54:01";"2019-08-08 08:54:01"
2405;5;83;1;28;"2019-08-08 08:54:02";"2019-08-08 08:54:02"
2406;5;84;6;28;"2019-08-08 08:54:02";"2019-08-08 08:54:02"
2407;5;85;1;28;"2019-08-08 08:54:02";"2019-08-08 08:54:02"
2408;5;86;6;28;"2019-08-08 08:54:02";"2019-08-08 08:54:02"
2409;1;1;2;29;"2019-08-08 08:54:02";"2019-08-08 08:54:02"
2410;1;2;4;29;"2019-08-08 08:54:02";"2019-08-08 08:54:02"
2411;1;3;1;29;"2019-08-08 08:54:02";"2019-08-08 08:54:02"
2412;1;4;5;29;"2019-08-08 08:54:02";"2019-08-08 08:54:02"
2413;1;5;1;29;"2019-08-08 08:54:02";"2019-08-08 08:54:02"
2414;1;6;2;29;"2019-08-08 08:54:02";"2019-08-08 08:54:02"
2415;1;7;2;29;"2019-08-08 08:54:02";"2019-08-08 08:54:02"
2416;1;8;2;29;"2019-08-08 08:54:02";"2019-08-08 08:54:02"
2417;1;9;6;29;"2019-08-08 08:54:02";"2019-08-08 08:54:02"
2418;1;10;4;29;"2019-08-08 08:54:02";"2019-08-08 08:54:02"
2419;1;11;1;29;"2019-08-08 08:54:02";"2019-08-08 08:54:02"
2420;1;12;1;29;"2019-08-08 08:54:02";"2019-08-08 08:54:02"
2421;1;13;3;29;"2019-08-08 08:54:02";"2019-08-08 08:54:02"
2422;1;14;2;29;"2019-08-08 08:54:02";"2019-08-08 08:54:02"
2423;1;15;1;29;"2019-08-08 08:54:02";"2019-08-08 08:54:02"
2424;1;16;3;29;"2019-08-08 08:54:02";"2019-08-08 08:54:02"
2425;1;17;1;29;"2019-08-08 08:54:02";"2019-08-08 08:54:02"
2426;2;18;2;29;"2019-08-08 08:54:02";"2019-08-08 08:54:02"
2427;2;19;2;29;"2019-08-08 08:54:02";"2019-08-08 08:54:02"
2428;2;20;1;29;"2019-08-08 08:54:02";"2019-08-08 08:54:02"
2429;2;21;5;29;"2019-08-08 08:54:02";"2019-08-08 08:54:02"
2430;2;22;1;29;"2019-08-08 08:54:02";"2019-08-08 08:54:02"
2431;2;23;5;29;"2019-08-08 08:54:02";"2019-08-08 08:54:02"
2432;2;24;6;29;"2019-08-08 08:54:02";"2019-08-08 08:54:02"
2433;2;25;1;29;"2019-08-08 08:54:03";"2019-08-08 08:54:03"
2434;2;26;1;29;"2019-08-08 08:54:03";"2019-08-08 08:54:03"
2435;2;27;4;29;"2019-08-08 08:54:03";"2019-08-08 08:54:03"
2436;2;28;2;29;"2019-08-08 08:54:03";"2019-08-08 08:54:03"
2437;2;29;3;29;"2019-08-08 08:54:03";"2019-08-08 08:54:03"
2438;2;30;3;29;"2019-08-08 08:54:03";"2019-08-08 08:54:03"
2439;2;31;2;29;"2019-08-08 08:54:03";"2019-08-08 08:54:03"
2440;3;32;1;29;"2019-08-08 08:54:03";"2019-08-08 08:54:03"
2441;3;33;6;29;"2019-08-08 08:54:03";"2019-08-08 08:54:03"
2442;3;34;3;29;"2019-08-08 08:54:03";"2019-08-08 08:54:03"
2443;3;35;1;29;"2019-08-08 08:54:03";"2019-08-08 08:54:03"
2444;3;36;4;29;"2019-08-08 08:54:03";"2019-08-08 08:54:03"
2445;3;37;3;29;"2019-08-08 08:54:03";"2019-08-08 08:54:03"
2446;3;38;5;29;"2019-08-08 08:54:03";"2019-08-08 08:54:03"
2447;3;39;6;29;"2019-08-08 08:54:03";"2019-08-08 08:54:03"
2448;4;40;1;29;"2019-08-08 08:54:03";"2019-08-08 08:54:03"
2449;4;41;1;29;"2019-08-08 08:54:03";"2019-08-08 08:54:03"
2450;4;42;3;29;"2019-08-08 08:54:03";"2019-08-08 08:54:03"
2451;4;43;3;29;"2019-08-08 08:54:03";"2019-08-08 08:54:03"
2452;4;44;4;29;"2019-08-08 08:54:03";"2019-08-08 08:54:03"
2453;4;45;6;29;"2019-08-08 08:54:03";"2019-08-08 08:54:03"
2454;4;46;3;29;"2019-08-08 08:54:03";"2019-08-08 08:54:03"
2455;4;47;3;29;"2019-08-08 08:54:03";"2019-08-08 08:54:03"
2456;4;48;5;29;"2019-08-08 08:54:03";"2019-08-08 08:54:03"
2457;4;49;2;29;"2019-08-08 08:54:04";"2019-08-08 08:54:04"
2458;4;50;3;29;"2019-08-08 08:54:04";"2019-08-08 08:54:04"
2459;4;51;5;29;"2019-08-08 08:54:04";"2019-08-08 08:54:04"
2460;4;52;3;29;"2019-08-08 08:54:04";"2019-08-08 08:54:04"
2461;4;53;2;29;"2019-08-08 08:54:04";"2019-08-08 08:54:04"
2462;4;54;5;29;"2019-08-08 08:54:04";"2019-08-08 08:54:04"
2463;4;55;1;29;"2019-08-08 08:54:04";"2019-08-08 08:54:04"
2464;4;56;4;29;"2019-08-08 08:54:04";"2019-08-08 08:54:04"
2465;4;57;3;29;"2019-08-08 08:54:04";"2019-08-08 08:54:04"
2466;4;58;2;29;"2019-08-08 08:54:04";"2019-08-08 08:54:04"
2467;4;59;4;29;"2019-08-08 08:54:04";"2019-08-08 08:54:04"
2468;4;60;4;29;"2019-08-08 08:54:04";"2019-08-08 08:54:04"
2469;4;61;1;29;"2019-08-08 08:54:04";"2019-08-08 08:54:04"
2470;4;62;1;29;"2019-08-08 08:54:04";"2019-08-08 08:54:04"
2471;4;63;4;29;"2019-08-08 08:54:04";"2019-08-08 08:54:04"
2472;4;64;4;29;"2019-08-08 08:54:04";"2019-08-08 08:54:04"
2473;4;65;1;29;"2019-08-08 08:54:04";"2019-08-08 08:54:04"
2474;5;66;5;29;"2019-08-08 08:54:04";"2019-08-08 08:54:04"
